"dtaatualizacao","nomereduzido","nroempresa","categoria_1","categoria_2","categoria_3","categoria_4","categoria_5","categoria_6","seqproduto","desccompleta","seqfornecedor","fornecedor","comprador","status_venda_loja","status_compra_cd","forma_abastecimento","estoque_minimo","estoque_maximo","embalagem_compra","embalagem_transferencia","embalagem_venda","qtdestoque","estoque_disponivel","medvdiageral","data_ult_venda","data_pr_entrada","data_ult_entrada","vda_m_3","vda_m_2","vda_m_1","vda_m_atual","qtdpedido","custo_m_bruto","ult_custo_bruto","ult_custo_liquido","vlr_tot_estoque","status_compra_loja","precovalidnormal","precovalidpromoc","seqequivalente","seqprodutobase","item_equiv","preco_monitor","chave","regional","mesmas_lojas","nomeajustado","cd","tipo","est_equivalente_est_tt","est_equivalente_pedido_tt","est_equivalente_status_compra","est_equivalente_vda_tt","est_equivalente_vda_tt_3m","est_equivalente_vda_tt_4m","mes","dia","ano","nome_mes","chave_cd","comparativo","est_cd","pedido_cd","status","chave_empresa","curva","est_vd_empresa_est_tt","est_vd_empresa_pedido_tt","est_vd_empresa_status_compra","est_vd_empresa_vda_tt","est_vd_empresa_vda_tt_4m","dt_pedido"
"2020-02-07","26_Oba Sor 2",26.0,MERCEARIA,BEBIDAS,CERVEJA,CONVENCIONAL,CONVENCIONAL,VIDRO PEQUENO,171369.0,CERV HEINEKEN LONG NECK 330ML,60775.0,SPAL INDUSTRIA BEBIDAS,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,1200.0,1200.0,24.0,24.0,1.0,1191.0,1132.0,77.6,"2020-02-07 00:00:00","2016-09-02 00:00:00","2019-12-30 00:00:00",3252.0,3657.0,2198.0,558.0,48.0,3.7678000000000003,3.7678000000000003,3.7678000000000003,4487.4498,ATIVO,4.99,0.0,171369.0,,171369.0,,"2020-02-0726_Oba Sor 2171369",SP Interior,Sim,"26_Oba Sor 2","97_Oba CD",LOJA,1132.0,48.0,ATIVO,77.6,6413.0,9665.0,2,7,2020,February,"2020-02-0797_Oba CD171369","2020-02-0797_Oba CD171369",18048.0,0.0,ATIVO,"2020-02-07171369",A,103448.0,4992.0,ATIVO,2624.601202,290202.0,"2020-07-01 20:43:59"
"2020-06-26","46 - 302 Sud",46.0,ADEGA,VINHOS,TINTO,AFRICA DO SUL,BLEND,GARRAFA,204733.0,VHO AF SPIER DICOVER RED TTO 750ML,97201.0,SPIER WINES,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,90.0,90.0,6.0,6.0,1.0,81.0,81.0,3.566733,"2020-06-26 00:00:00","1900-01-01 00:00:00","2020-06-20 00:00:00",68.0,165.0,163.0,86.0,0.0,27.9808,27.9808,25.797,2266.4448,ATIVO,59.99,0.0,204733.0,,204733.0,,"2020-06-2646 - 302 Sud204733",Distrito Federal,Sim,"46 - 302 Sud","100-CD-DF",LOJA,81.0,0.0,ATIVO,3.566733,414.0,482.0,6,26,2020,June,"2020-06-26100-CD-DF204733","2020-06-26100-CD-DF204733",174.0,0.0,ATIVO,"2020-06-26204733",A,870.0,12.0,ATIVO,18.348066,2520.0,"2020-07-04 18:21:10"
"2020-07-13","46 - 302 Sud",46.0,ADEGA,VINHOS,TINTO,AFRICA DO SUL,BLEND,GARRAFA,204733.0,VHO AF SPIER DICOVER RED TTO 750ML,97201.0,SPIER WINES,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,90.0,90.0,6.0,6.0,1.0,95.0,95.0,3.0001,"2020-07-13 00:00:00","1900-01-01 00:00:00","2020-07-09 00:00:00",165.0,163.0,108.0,33.0,18.0,29.4358,29.4358,28.2999,2796.401,ATIVO,59.99,0.0,204733.0,,204733.0,,"2020-07-1346 - 302 Sud204733",Distrito Federal,Sim,"46 - 302 Sud","100-CD-DF",LOJA,95.0,18.0,ATIVO,3.0001,304.0,469.0,7,13,2020,July,"2020-07-13100-CD-DF204733","2020-07-13100-CD-DF204733",54.0,0.0,ATIVO,"2020-07-13204733",A,592.0,36.0,ATIVO,15.748064,2490.0,"2020-07-04 18:21:10"
"2020-06-17","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,48.0,48.0,12.0,12.0,1.0,1.0,1.0,3.800167,"2020-06-16 00:00:00","2018-05-23 00:00:00","2020-06-12 00:00:00",82.0,68.0,68.0,73.0,36.0,2.18,2.18,2.18,2.18,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-06-1733_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,1.0,36.0,ATIVO,3.800167,209.0,291.0,6,17,2020,June,"2020-06-1797_Oba CD154626","2020-06-1797_Oba CD154626",,,,"2020-06-17154626",B,1922.0,444.0,ATIVO,132.300038,13470.0,"2020-07-06 12:13:34"
"2020-04-16","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,ATIVO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,0.0,0.0,1.2,"2019-08-19 00:00:00","1900-01-01 00:00:00","2019-07-17 00:00:00",0.0,0.0,0.0,0.0,36.0,13.7535,13.7535,13.7535,0.0,ATIVO,24.99,0.0,206026.0,,206026.0,,"2020-04-1615_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,0.0,36.0,ATIVO,1.2,0.0,0.0,4,16,2020,April,"2020-04-1697_Oba CD206026","2020-04-1697_Oba CD206026",600.0,0.0,ATIVO,"2020-04-16206026",D,2610.0,1308.0,ATIVO,35.216728,310.0,"2020-07-05 12:09:32"
"2020-05-08","01_Oba Carol",1.0,FRIOS,BACALHAU SALGADO,MORHUA,LOMBO,TAMANHO 11-15,REFRIGERADO,202886.0,LOMBO BACALHAU MORHUA OBACALHAU,46705.0,"97 - OBA CD",BIRO,ATIVO,ATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,116.638,116.638,7.082933,"2020-05-08 00:00:00","1900-01-01 00:00:00","2020-04-15 00:00:00",31.848,118.864,339.361,11.26,0.0,68.8603,68.8603,68.1704,8031.7276714,INATIVO,149.9,0.0,168851.0,,168851.0,,"2020-05-0801_Oba Carol168851",Campinas,Sim,"01_Oba Carol","97_Oba CD",LOJA,579.711,0.0,ATIVO,12.237966,274.8826666666667,881.204,5,8,2020,May,"2020-05-0897_Oba CD168851","2020-05-0897_Oba CD168851",925.0,0.0,ATIVO,"2020-05-08168851",A,65619.89399999999,0.0,ATIVO,789.5864120000003,49304.79799999998,
"2020-02-23","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,SP - CD/ DF - LOJA,960.0,960.0,60.0,60.0,1.0,815.0,695.0,78.200033,"2020-02-23 00:00:00","1900-01-01 00:00:00","2020-02-21 00:00:00",2286.0,1968.0,2034.0,1746.0,120.0,0.9373,0.9373,0.9368,763.8995,ATIVO,1.49,0.0,17517.0,,17517.0,,"2020-02-2341_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,695.0,120.0,ATIVO,78.200033,5748.0,8034.0,2,23,2020,February,"2020-02-2397_Oba CD17517","2020-02-2397_Oba CD17517",5946.0,33000.0,ATIVO,"2020-02-2317517",A,57068.0,78600.0,ATIVO,6439.6006,656940.0,"2020-07-02 19:14:48"
"2020-06-26","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 - FRIGORIFICO",MARCOS CAETANO,ATIVO,INATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,31.19,31.19,1.6018,"2020-06-25 00:00:00","2017-09-22 00:00:00","2020-06-25 00:00:00",37.848,22.75,36.702,30.646,0.0,36.6999,36.6999,36.1089,1144.669881,ATIVO,54.99,0.0,135099.0,,135099.0,,"2020-06-2631_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,31.19,0.0,ATIVO,1.6018,90.098,127.946,6,26,2020,June,"2020-06-2697_Oba CD135099","2020-06-2697_Oba CD135099",,,,"2020-06-26135099",C,2076.904,0.0,ATIVO,120.039666,10895.936,
"2019-12-03","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,24.0,24.0,24.0,24.0,1.0,24.0,24.0,0.0,"1900-01-01 00:00:00","1900-01-01 00:00:00","2019-11-29 00:00:00",0.0,0.0,0.0,0.0,0.0,6.7333,6.7333,6.7333,161.5992,ATIVO,14.99,0.0,206777.0,,206777.0,,"2019-12-0315_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,24.0,0.0,ATIVO,0.0,0.0,0.0,12,3,2019,December,"2019-12-0397_Oba CD206777","2019-12-0397_Oba CD206777",288.0,0.0,ATIVO,"2019-12-03206777",B,2164.0,240.0,ATIVO,36.245434,1786.0,
"2020-03-05","15_Oba Sant.",15.0,PEIXARIA,FRUTOS DO MAR,CAMARAO,CAMARAO,IN NATURA,AS REFRIGERADO,25291.0,CAMARAO ROSA LIMPO COZIDO 36/40,3127.0,IGLU COMERCIAL E IMPORTADORA,ROMILDO,ATIVO,ATIVO,Abastecido pelo CEASA,0.0,0.0,1.0,1.0,1.0,17.11,17.11,0.2546,"2020-03-05 00:00:00","2018-11-08 00:00:00","2020-03-05 00:00:00",20.659,5.215,5.112,0.0,0.0,79.5231,79.5231,69.98,1360.640241,ATIVO,169.9,139.9,20954.0,,20954.0,,"2020-03-0515_Oba Sant.20954",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,24.394,0.0,ATIVO,0.322867,7.451000000000001,35.561,3,5,2020,March,"2020-03-0597_Oba CD20954","2020-03-0597_Oba CD20954",,,,"2020-03-0520954",C,1976.546000000001,262.02,ATIVO,51.08622399999999,1814.134,
"2020-06-07","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97 - OBA CD",PRODUCAO,ATIVO,ATIVO,Abastecido pelo CD,480.0,480.0,12.0,12.0,1.0,416.0,404.0,19.233333000000002,"2020-06-07 00:00:00","2016-05-21 00:00:00","2020-06-06 00:00:00",695.0,677.0,584.0,140.0,72.0,13.8432,13.8432,12.182,5758.7712,ATIVO,29.99,0.0,166764.0,,166764.0,,"2020-06-0709_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,404.0,72.0,ATIVO,19.233333000000002,1401.0,2096.0,6,7,2020,June,"2020-06-0797_Oba CD166764","2020-06-0797_Oba CD166764",600.0,0.0,ATIVO,"2020-06-07166764",A,11346.0,1440.0,ATIVO,485.734798,47128.0,"2020-07-02 21:25:16"
"2019-12-14","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,780.0,780.0,6.0,6.0,1.0,762.0,743.0,19.333333,"2019-12-14 00:00:00","2012-10-29 00:00:00","2019-12-14 00:00:00",690.0,717.0,589.0,271.0,18.0,8.065,8.065,8.065,6145.53,ATIVO,12.99,0.0,132623.0,,132623.0,,"2019-12-1411_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,743.0,18.0,ATIVO,19.333333,1577.0,2267.0,12,14,2019,December,"2019-12-1497_Oba CD132623","2019-12-1497_Oba CD132623",9790.0,13800.0,ATIVO,"2019-12-14132623",A,74850.0,29244.0,ATIVO,690.5343359999999,84174.0,"2020-07-01 20:43:59"
"2020-05-22","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,210.0,210.0,6.0,6.0,1.0,5.0,5.0,5.3667,"2020-05-22 00:00:00","2018-05-21 00:00:00","2020-04-12 00:00:00",51.0,52.0,101.0,138.0,0.0,22.1856,22.1856,16.2161,110.928,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-05-2233_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,5.0,0.0,ATIVO,5.3667,291.0,342.0,5,22,2020,May,"2020-05-2297_Oba CD147822","2020-05-2297_Oba CD147822",0.0,0.0,ATIVO,"2020-05-22147822",A,1988.0,0.0,ATIVO,282.448276,25624.0,"2020-07-08 19:15:26"
"2019-10-22","15_Oba Sant.",15.0,AUTOSSERVICO,FONDUE,DOCE,CHOCOLATE,CONVENCIONAL,NAO REFRIGERADO,206026.0,FONDUE CHOC SAO VICENTE 250G,77321.0,CENTRO DISTR SAO VICENTE MINAS,FABIANO,ATIVO,SUSPENSO,Abastecido pelo CD,36.0,36.0,6.0,6.0,1.0,0.0,0.0,1.2,"2019-08-19 00:00:00","1900-01-01 00:00:00","2019-07-17 00:00:00",106.0,20.0,0.0,0.0,0.0,13.7535,13.7535,13.7535,0.0,ATIVO,21.99,0.0,206026.0,,206026.0,,"2019-10-2215_Oba Sant.206026",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,0.0,0.0,ATIVO,1.2,20.0,126.0,10,22,2019,October,"2019-10-2297_Oba CD206026","2019-10-2297_Oba CD206026",,,,"2019-10-22206026",D,1352.0,0.0,ATIVO,41.08373400000001,8392.0,"2020-07-05 12:09:32"
"2020-03-17","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,Abastecido pelo CD,210.0,210.0,6.0,6.0,1.0,201.0,201.0,1.567033,"2020-03-16 00:00:00","2018-05-21 00:00:00","2020-03-13 00:00:00",245.0,38.0,51.0,33.0,0.0,21.4659,21.4659,15.3038,4314.6459,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-03-1733_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,201.0,0.0,ATIVO,1.567033,122.0,367.0,3,17,2020,March,"2020-03-1797_Oba CD147822","2020-03-1797_Oba CD147822",0.0,0.0,ATIVO,"2020-03-17147822",A,14802.0,12.0,ATIVO,148.273396,25412.0,"2020-07-08 19:15:26"
"2020-05-28","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,48.0,48.0,12.0,12.0,1.0,19.0,19.0,2.200367,"2020-05-28 00:00:00","2018-05-23 00:00:00","2020-05-15 00:00:00",153.0,82.0,68.0,55.0,12.0,2.18,2.18,2.18,41.42,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-05-2833_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,19.0,12.0,ATIVO,2.200367,205.0,358.0,5,28,2020,May,"2020-05-2897_Oba CD154626","2020-05-2897_Oba CD154626",,,,"2020-05-28154626",B,2206.0,192.0,ATIVO,122.171494,15088.0,"2020-07-06 12:13:34"
"2020-01-30","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,19.0,19.0,4.7335,"2020-01-30 00:00:00","2018-05-23 00:00:00","2020-01-24 00:00:00",136.0,116.0,78.0,142.0,24.0,2.18,2.18,2.18,41.42,ATIVO,3.49,0.0,154626.0,,154626.0,,"2020-01-3033_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,19.0,24.0,ATIVO,4.7335,336.0,472.0,1,30,2020,January,"2020-01-3097_Oba CD154626","2020-01-3097_Oba CD154626",,,,"2020-01-30154626",B,1454.0,492.0,ATIVO,123.727226,15432.0,"2020-07-06 12:13:34"
"2020-07-23","33_Oba Galle",33.0,MERCEARIA,BISCOITOS,DOCE,COOKIES,CONVENCIONAL,CONVENCIONAL,211471.0,COOKIE HO MERBA NOUGATELLI 200G,296166.0,MERBA,IMPORT RUBIA,ATIVO,ATIVO,Abastecido pelo CD,72.0,72.0,18.0,18.0,1.0,72.0,72.0,1.700167,"2020-07-23 00:00:00","1900-01-01 00:00:00","2020-07-19 00:00:00",39.0,220.0,64.0,41.0,0.0,8.2352,8.2352,8.1384,592.9344,ATIVO,14.99,12.99,211471.0,,211471.0,,"2020-07-2333_Oba Galle211471",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,72.0,0.0,ATIVO,1.700167,325.0,364.0,7,23,2020,July,"2020-07-2397_Oba CD211471","2020-07-2397_Oba CD211471",4050.0,0.0,ATIVO,"2020-07-23211471",B,11948.0,252.0,ATIVO,168.973934,18872.0,"2020-07-02 21:23:17"
"2020-04-27","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,48.0,48.0,24.0,24.0,1.0,209.0,209.0,0.8,"2020-04-27 00:00:00","1900-01-01 00:00:00","2020-01-21 00:00:00",54.0,62.0,20.0,21.0,0.0,6.6731,6.6731,6.6731,1394.6779,ATIVO,14.99,0.0,206777.0,,206777.0,,"2020-04-2715_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,209.0,0.0,ATIVO,0.8,103.0,157.0,4,27,2020,April,"2020-04-2797_Oba CD206777","2020-04-2797_Oba CD206777",0.0,360.0,ATIVO,"2020-04-27206777",B,12962.0,720.0,ATIVO,56.94986399999999,11108.0,
"2020-03-31","01_Oba Carol",1.0,FRIOS,BACALHAU SALGADO,MORHUA,LOMBO,TAMANHO 11-15,REFRIGERADO,202886.0,LOMBO BACALHAU MORHUA OBACALHAU,46705.0,"97_OBA CD",BIRO,ATIVO,INATIVO,Abastecido pelo CD,0.0,0.0,1.0,1.0,1.0,424.287,424.287,3.8028,"2020-03-31 00:00:00","1900-01-01 00:00:00","2020-03-26 00:00:00",0.0,0.0,31.848,118.864,0.0,64.3082,64.3082,64.3078,27285.1332534,INATIVO,149.9,0.0,168851.0,,168851.0,,"2020-03-3101_Oba Carol168851",Campinas,Sim,"01_Oba Carol","97_Oba CD",LOJA,1237.323,0.0,ATIVO,8.5233,106.159,318.477,3,31,2020,March,"2020-03-3197_Oba CD168851","2020-03-3197_Oba CD168851",6625.0,0.0,ATIVO,"2020-03-31168851",A,105371.558,0.0,ATIVO,414.5553159999999,15105.506,
"2019-11-27","09_Oba Tatu",9.0,FRIOS,CASTANHAS & FRUTAS SECAS,CASTANHA,CASTANHA DE CAJU,TORRADO & SALGADO,NAO REFRIGERADO,166764.0,CAST CAJU OBA BEM QUERER TOR SALG 250G,46705.0,"97_OBA CD",PRODUCAO,ATIVO,ATIVO,Negociação direto Loja,432.0,432.0,12.0,12.0,1.0,265.0,265.0,12.5,"2019-11-27 00:00:00","2016-05-21 00:00:00","2019-11-15 00:00:00",294.0,407.0,444.0,328.0,144.0,13.886800000000001,13.886800000000001,12.2203,3680.002,ATIVO,29.99,0.0,166764.0,,166764.0,,"2019-11-2709_Oba Tatu166764",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,265.0,144.0,ATIVO,12.5,1179.0,1473.0,11,27,2019,November,"2019-11-2797_Oba CD166764","2019-11-2797_Oba CD166764",,,,"2019-11-27166764",A,10052.0,4776.0,ATIVO,882.402068,39042.0,"2020-07-02 21:25:16"
"2020-02-25","09_Oba Tatu",9.0,ADEGA,VINHOS,TINTO,BRASIL,SHIRAZ,GARRAFA,171769.0,VHO GUASPARI VALE DA PEDRA SYRAH 750ML,76987.0,VINHOS GUASPARI,LUIZ MIRANDA,ATIVO,ATIVO,Abastecido pelo CD,12.0,12.0,6.0,6.0,1.0,40.0,40.0,0.133333,"2020-02-23 00:00:00","2016-09-30 00:00:00","2020-02-04 00:00:00",4.0,5.0,5.0,3.0,0.0,65.7183,65.7183,32.552,2628.732,ATIVO,99.9,0.0,171769.0,,171769.0,,"2020-02-2509_Oba Tatu171769",SP Capital,Sim,"09_Oba Tatu","97_Oba CD",LOJA,40.0,0.0,ATIVO,0.133333,13.0,17.0,2,25,2020,February,"2020-02-2597_Oba CD171769","2020-02-2597_Oba CD171769",36.0,0.0,ATIVO,"2020-02-25171769",B,704.0,36.0,ATIVO,8.372639999999999,1058.0,
"2020-03-28","11_Oba But.",11.0,MERCEARIA,BEBIDAS,SUCO & REFRESCO & XAROPE,"100 FRUTA",INTEGRAL,INTEGRAL,132623.0,SUCO OBA BEM QUERER INT UVA TTO 1L,23596.0,POGGERE,HERNANI.R,ATIVO,ATIVO,Abastecido pelo CD,720.0,720.0,6.0,6.0,1.0,699.0,692.0,30.633333,"2020-03-28 00:00:00","2012-10-29 00:00:00","2020-03-26 00:00:00",794.0,699.0,542.0,839.0,6.0,7.9889,7.9889,7.9889,5584.2411,ATIVO,14.99,0.0,132623.0,,132623.0,,"2020-03-2811_Oba But.132623",SP Capital,Sim,"11_Oba But.","97_Oba CD",LOJA,692.0,6.0,ATIVO,30.633333,2080.0,2874.0,3,28,2020,March,"2020-03-2897_Oba CD132623","2020-03-2897_Oba CD132623",2591.0,16200.0,ATIVO,"2020-03-28132623",A,45932.0,32652.0,ATIVO,1033.268668,100610.0,"2020-07-01 20:43:59"
"2020-02-23","33_Oba Galle",33.0,ADEGA,VINHOS,TINTO,PORTUGAL,BLEND,GARRAFA,147822.0,VHO PT ADEGA MAE PINTA NEGRA 750ML TTO,62141.0,ADEGA,VALERIA,ATIVO,ATIVO,SP - CD/ DF - LOJA,210.0,210.0,6.0,6.0,1.0,153.0,153.0,1.933533,"2020-02-23 00:00:00","2018-05-21 00:00:00","2020-02-13 00:00:00",241.0,245.0,38.0,44.0,54.0,22.908,22.908,15.634,3504.924,ATIVO,39.99,0.0,147822.0,,147822.0,,"2020-02-2333_Oba Galle147822",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,153.0,54.0,ATIVO,1.933533,327.0,568.0,2,23,2020,February,"2020-02-2397_Oba CD147822","2020-02-2397_Oba CD147822",3240.0,0.0,ATIVO,"2020-02-23147822",A,19746.0,2316.0,ATIVO,161.141128,32790.0,"2020-07-08 19:15:26"
"2019-12-12","33_Oba Galle",33.0,AUTOSSERVICO,IOGURTES,BEBIDA LACTEA & POLPA,MORANGO,CONVENCIONAL,REFRIGERADO,154626.0,IOG NESTLE NINHO LIG 170G MACA BANANA,322.0,M A CONSTANCIO,FABIANO,ATIVO,INATIVO,Negociação direto Loja,60.0,60.0,12.0,12.0,1.0,42.0,42.0,3.9335329999999997,"2019-12-12 00:00:00","2018-05-23 00:00:00","2019-12-06 00:00:00",150.0,136.0,116.0,33.0,12.0,2.18,2.18,2.18,91.56,ATIVO,3.49,0.0,154626.0,,154626.0,,"2019-12-1233_Oba Galle154626",Campinas,N¿o,"33_Oba Galle","97_Oba CD",LOJA,42.0,12.0,ATIVO,3.9335329999999997,285.0,435.0,12,12,2019,December,"2019-12-1297_Oba CD154626","2019-12-1297_Oba CD154626",,,,"2019-12-12154626",B,1696.0,180.0,ATIVO,145.947142,13940.0,"2020-07-06 12:13:34"
"2020-03-26","15_Oba Sant.",15.0,MERCEARIA,SUPLEMENTOS,SNACKS,WHEY,SEM ACUCAR,SEM ACUCAR,206777.0,PROTEIN BALL BEST WHEY CHOC LEITE 50G,183775.0,ADS,BRUNO LIMA,ATIVO,ATIVO,Abastecido pelo CD,48.0,48.0,24.0,24.0,1.0,234.0,234.0,0.766667,"2020-03-26 00:00:00","1900-01-01 00:00:00","2020-01-21 00:00:00",5.0,54.0,62.0,17.0,0.0,6.6731,6.6731,6.6731,1561.5054,ATIVO,14.99,0.0,206777.0,,206777.0,,"2020-03-2615_Oba Sant.206777",SP Capital,Sim,"15_Oba Sant.","97_Oba CD",LOJA,234.0,0.0,ATIVO,0.766667,133.0,138.0,3,26,2020,March,"2020-03-2697_Oba CD206777","2020-03-2697_Oba CD206777",0.0,216.0,ATIVO,"2020-03-26206777",B,14792.0,432.0,ATIVO,88.27913199999998,9844.0,
"2020-03-03","41_Oba Leopo",41.0,AUTOSSERVICO,IOGURTES,LEITE FERMENTADO,NATURAL,CONVENCIONAL,REFRIGERADO,17517.0,LEITE FERM YAKULT 480G,1706.0,YAKULT,FABIANO,ATIVO,ATIVO,SP - CD/ DF - LOJA,960.0,960.0,60.0,60.0,1.0,605.0,605.0,73.600033,"2020-03-03 00:00:00","1900-01-01 00:00:00","2020-03-02 00:00:00",1968.0,2034.0,2052.0,228.0,300.0,0.9373,0.9373,0.9371,567.0665,ATIVO,1.49,0.0,17517.0,,17517.0,,"2020-03-0341_Oba Leopo17517",SP Capital,N¿o,"41_Oba Leopo","97_Oba CD",LOJA,605.0,300.0,ATIVO,73.600033,4314.0,6282.0,3,3,2020,March,"2020-03-0397_Oba CD17517","2020-03-0397_Oba CD17517",11406.0,33000.0,ATIVO,"2020-03-0317517",A,61572.0,87240.0,ATIVO,6399.600065999999,534612.0,"2020-07-02 19:14:48"
"2019-12-10","31_Oba Sousa",31.0,ACOUGUE,BOVINO,PALETA,SHOULDER,IN NATURA,AS REFRIGERADO,135099.0,SHOULDER OBA RVE,41722.0,"27 FRIGORIFICO",MARCOS CAETANO,ATIVO,ATIVO,Negociação direto Loja,0.0,0.0,1.0,1.0,1.0,12.952,12.952,1.627267,"2019-12-08 00:00:00","2017-09-22 00:00:00","2019-12-05 00:00:00",50.04,36.216,44.072,11.272,0.0,34.5889,34.5889,34.5889,447.9954328,ATIVO,49.99,0.0,135099.0,,135099.0,,"2019-12-1031_Oba Sousa135099",Campinas,Sim,"31_Oba Sousa","97_Oba CD",LOJA,12.952,0.0,ATIVO,1.627267,91.56000000000002,141.6,12,10,2019,December,"2019-12-1097_Oba CD135099","2019-12-1097_Oba CD135099",,,,"2019-12-10135099",C,325.5560000000003,0.0,ATIVO,221.2391380000001,10178.486,
